look,nominal,method,index,field_id,country,crop,group,target,prediction,scale,cell,calibration_cell_n,quantile_rank,upper,upper_adjustment,covered
2,0.9,hierarchy_scaled,195,Argentina_DUP1_farm2_field18_corn_2022,Argentina,corn,Argentina|corn,11.46400260925293,11.144172257709664,2.2427510403557993,global,125,114,13.422622260331995,2.2784500026223293,1
2,0.9,hierarchy_scaled,210,Argentina_DUP1_farm2_field34_soybean_2023,Argentina,soybean,Argentina|soybean,3.9179561138153076,4.177869927031567,1.0255444909286189,Argentina|soybean,47,44,5.994467543920442,1.8165976168888747,1
2,0.9,hierarchy_scaled,211,Argentina_DUP1_farm2_field35_soybean_2023,Argentina,soybean,Argentina|soybean,2.3820455074310303,3.8215277970444967,0.8520904755755526,Argentina|soybean,47,44,5.330877748213018,1.509349951168521,1
2,0.9,hierarchy_scaled,219,Argentina_DUP1_farm2_field44_soybean_2023,Argentina,soybean,Argentina|soybean,3.2150309085845947,3.774340834947628,0.8965175921503263,Argentina|soybean,47,44,5.362386732327025,1.5880458973793965,1
2,0.9,hierarchy_scaled,220,Argentina_DUP1_farm2_field46_soybean_2023,Argentina,soybean,Argentina|soybean,3.931553840637207,3.3247042243334497,0.9809351058950015,Argentina|soybean,47,44,5.062283033886556,1.7375788095531062,1
2,0.9,hierarchy_scaled,222,Argentina_DUP1_farm2_field48_corn_2024,Argentina,corn,Argentina|corn,6.928237438201904,9.964236097400445,2.911341651864364,global,125,114,12.921918994416297,2.9576828970158524,1
2,0.9,hierarchy_scaled,237,Argentina_DUP1_farm32_field341_corn_2023,Argentina,corn,Argentina|corn,4.540485858917236,7.795474917421719,2.5305052536654618,global,125,114,10.366259457526182,2.570784540104463,1
2,0.9,hierarchy_scaled,239,Argentina_DUP1_farm34_field343_soybean_2022,Argentina,soybean,Argentina|soybean,4.658246994018555,4.115880129825936,0.9059160788917959,Argentina|soybean,47,44,5.720574031039331,1.6046939012133947,1
2,0.9,hierarchy_scaled,243,Argentina_DUP1_farm35_field347_soybean_2022,Argentina,soybean,Argentina|soybean,2.554513692855835,3.1088781788313176,0.7092831021712178,Argentina|soybean,47,44,4.365266375053869,1.2563881962225518,1
2,0.9,hierarchy_scaled,254,Argentina_DUP1_farm36_field358_corn_2021,Argentina,corn,Argentina|corn,7.103315353393555,6.529555281723351,2.2518910846151257,global,125,114,8.817290815147764,2.2877355334244136,1
2,0.9,hierarchy_scaled,265,Argentina_DUP1_farm36_field369_soybean_2022,Argentina,soybean,Argentina|soybean,2.8406505584716797,3.3498139941605234,0.8384038555731305,Argentina|soybean,47,44,4.834920159223627,1.4851061650631028,1
2,0.9,hierarchy_scaled,270,Argentina_DUP1_farm36_field374_soybean_2022,Argentina,soybean,Argentina|soybean,3.977745771408081,3.4728077565513837,0.7495135187832563,Argentina|soybean,47,44,4.800458077031168,1.3276503204797845,1
2,0.9,hierarchy_scaled,285,Argentina_DUP1_farm36_field390_corn_2022,Argentina,corn,Argentina|corn,6.56842041015625,7.957278828810213,2.0944597826540994,global,125,114,10.085077149449283,2.12779832063907,1
2,0.9,hierarchy_scaled,286,Argentina_DUP1_farm36_field391_soybean_2022,Argentina,soybean,Argentina|soybean,3.151064157485962,2.928679242943488,0.8139848903642242,Argentina|soybean,47,44,4.3705308886778145,1.441851645734327,1
2,0.9,hierarchy_scaled,299,Argentina_DUP1_farm37_field408_soybean_2020,Argentina,soybean,Argentina|soybean,5.070003986358643,4.151521738912793,0.7448360240786448,Argentina|soybean,47,44,5.470886581962229,1.3193648430494358,1
2,0.9,hierarchy_scaled,302,Argentina_DUP1_farm37_field411_soybean_2021,Argentina,soybean,Argentina|soybean,1.6555449962615967,3.3672316624252696,0.9952414398773879,Argentina|soybean,47,44,5.130151988069294,1.7629203256440236,1
2,0.9,hierarchy_scaled,303,Argentina_DUP1_farm37_field412_soybean_2021,Argentina,soybean,Argentina|soybean,4.1647748947143555,3.631030256714512,0.9431389074107659,Argentina|soybean,47,44,5.301658792826287,1.6706285361117754,1
2,0.9,hierarchy_scaled,328,Argentina_DUP1_farm42_field440_soybean_2021,Argentina,soybean,Argentina|soybean,3.405916452407837,3.231377723298432,1.0085005198677937,Argentina|soybean,47,44,5.01778451230486,1.7864067890064275,1
2,0.9,hierarchy_scaled,335,Argentina_DUP1_farm44_field449_wheat_2018,Argentina,wheat,Argentina|wheat,3.2202141284942627,4.3519228332394455,1.7749919128884348,global,125,114,6.15516815820145,1.8032453249620048,1
2,0.9,hierarchy_scaled,336,Argentina_DUP1_farm44_field450_corn_2021,Argentina,corn,Argentina|corn,7.9806389808654785,6.786769229187083,2.074066313452335,global,125,114,8.893849467827685,2.1070802386406027,1
2,0.9,hierarchy_scaled,338,Argentina_DUP1_farm44_field452_soybean_2020,Argentina,soybean,Argentina|soybean,3.424290418624878,3.6912088348877017,1.056057319274001,Argentina|soybean,47,44,5.561855331905189,1.8706464970174879,1
2,0.9,hierarchy_scaled,344,Argentina_DUP1_farm44_field461_wheat_2021,Argentina,wheat,Argentina|wheat,3.349882125854492,3.0400370551039013,1.4488792526988448,global,125,114,4.511978825594578,1.4719417704906763,1
2,0.9,hierarchy_scaled,345,Argentina_DUP1_farm44_field462_soybean_2020,Argentina,soybean,Argentina|soybean,4.6820969581604,3.897028769429209,0.891076554130757,Argentina|soybean,47,44,5.4754366873867655,1.5784079179575567,1
2,0.9,hierarchy_scaled,352,Argentina_DUP1_farm44_field473_corn_2021,Argentina,corn,Argentina|corn,11.483881950378418,7.064356093559118,2.2759851212369235,global,125,114,9.3765691801387,2.312213086579582,0
2,0.9,hierarchy_scaled,358,Argentina_DUP1_farm44_field481_soybean_2019,Argentina,soybean,Argentina|soybean,4.2340006828308105,4.475945513207612,0.7496808797533286,Argentina|soybean,47,44,5.803892288441025,1.3279467752334133,1
2,0.9,hierarchy_scaled,360,Argentina_DUP1_farm44_field484_soybean_2018,Argentina,soybean,Argentina|soybean,4.172374248504639,2.931557495107797,0.9638555457649127,Argentina|soybean,47,44,4.6388824361020315,1.7073249409942342,1
2,0.9,hierarchy_scaled,370,Argentina_DUP1_farm44_field496_soybean_2021,Argentina,soybean,Argentina|soybean,1.9881240129470825,3.0678564027980815,1.1298076130375645,Argentina|soybean,47,44,5.069140438294696,2.0012840354966146,1
2,0.9,hierarchy_scaled,372,Argentina_DUP1_farm44_field500_soybean_2020,Argentina,soybean,Argentina|soybean,3.447204351425171,3.962157966327592,0.8208292267128865,Argentina|soybean,47,44,5.416133323134568,1.4539753568069762,1
2,0.9,hierarchy_scaled,375,Argentina_DUP1_farm44_field503_soybean_2018,Argentina,soybean,Argentina|soybean,3.670666217803955,3.377721312649684,1.0148581971547008,Argentina|soybean,47,44,5.175389769492567,1.797668456842882,1
2,0.9,hierarchy_scaled,377,Argentina_DUP1_farm44_field505_soybean_2021,Argentina,soybean,Argentina|soybean,3.1494650840759277,3.748495280999363,1.0822439395145849,Argentina|soybean,47,44,5.665527432022309,1.917032151022946,1
2,0.9,hierarchy_scaled,378,Argentina_DUP1_farm44_field506_soybean_2021,Argentina,soybean,Argentina|soybean,2.557133436203003,3.1423563779352084,1.0092771506454068,Argentina|soybean,47,44,4.930138851402226,1.7877824734670178,1
2,0.9,hierarchy_scaled,380,Argentina_DUP1_farm44_field508_soybean_2019,Argentina,soybean,Argentina|soybean,3.796565532684326,3.896053107754649,0.8106578216838665,Argentina|soybean,47,44,5.332011352384075,1.4359582446294263,1
2,0.9,hierarchy_scaled,381,Argentina_DUP1_farm44_field510_soybean_2019,Argentina,soybean,Argentina|soybean,3.9510750770568848,3.957459064553763,0.9751479440255079,Argentina|soybean,47,44,5.684786788411744,1.7273277238579814,1
2,0.9,hierarchy_scaled,387,Argentina_DUP1_farm44_field518_soybean_2020,Argentina,soybean,Argentina|soybean,2.855581045150757,3.5244102834161852,1.0400640271154156,Argentina|soybean,47,44,5.366727071992466,1.8423167885762808,1
2,0.9,hierarchy_scaled,388,Argentina_DUP1_farm44_field519_soybean_2020,Argentina,soybean,Argentina|soybean,3.964035749435425,3.4332945230679175,1.0168110873347747,Argentina|soybean,47,44,5.234422230756129,1.8011277076882115,1
2,0.9,hierarchy_scaled,402,Argentina_DUP1_farm44_field536_soybean_2019,Argentina,soybean,Argentina|soybean,4.50089168548584,4.196570271477341,0.9188458282292967,Argentina|soybean,47,44,5.82416727639929,1.6275970049219488,1
2,0.9,hierarchy_scaled,412,Argentina_DUP1_farm44_field547_soybean_2018,Argentina,soybean,Argentina|soybean,2.847217559814453,3.1332270799796347,0.9687647350686444,Argentina|soybean,47,44,4.849247910492948,1.7160208305133131,1
2,0.9,hierarchy_scaled,422,Argentina_DUP1_farm44_field557_corn_2018,Argentina,corn,Argentina|corn,4.47698974609375,7.36500096757569,2.4204218071916257,global,125,114,9.823949809292873,2.4589488417171843,1
2,0.9,hierarchy_scaled,448,Argentina_DUP1_farm45_field589_corn_2020,Argentina,corn,Argentina|corn,12.453889846801758,11.005668192211372,2.2722362816858594,global,125,114,13.314072767132167,2.3084045749207944,1
2,0.9,hierarchy_scaled,451,Argentina_DUP1_farm45_field592_corn_2020,Argentina,corn,Argentina|corn,12.958222389221191,10.640127567894075,2.2932801996432004,global,125,114,12.969911027079029,2.329783459184953,1
2,0.9,hierarchy_scaled,455,Argentina_DUP1_farm45_field596_corn_2020,Argentina,corn,Argentina|corn,12.130420684814453,11.327944008277585,2.2219839186793684,global,125,114,13.585296328818083,2.2573523205404986,1
2,0.9,hierarchy_scaled,460,Argentina_DUP1_farm45_field601_wheat_2019,Argentina,wheat,Argentina|wheat,6.201404571533203,5.034667075257473,1.8422005067960108,global,125,114,6.906190786098931,1.8715237108414586,1
2,0.9,hierarchy_scaled,461,Argentina_DUP1_farm45_field603_wheat_2021,Argentina,wheat,Argentina|wheat,7.786730766296387,5.519164933974665,1.624796328967286,global,125,114,7.169823938644644,1.6506590046699792,0
2,0.9,hierarchy_scaled,465,Argentina_DUP1_farm45_field607_wheat_2020,Argentina,wheat,Argentina|wheat,6.705805778503418,6.1794453658249635,1.5708935782950624,global,125,114,7.775343623447872,1.5958982576229084,1
2,0.9,hierarchy_scaled,473,Argentina_DUP1_farm45_field618_wheat_2021,Argentina,wheat,Argentina|wheat,6.5878376960754395,5.907212192951886,1.3351693993850524,global,125,114,7.263634134928786,1.3564219419769001,1
2,0.9,hierarchy_scaled,490,Argentina_DUP1_farm45_field638_corn_2018,Argentina,corn,Argentina|corn,10.892257690429688,10.737307159700384,2.3403858407619613,global,125,114,13.114946063470725,2.3776389037703405,1
2,0.9,hierarchy_scaled,499,Argentina_DUP1_farm45_field647_corn_2023,Argentina,corn,Argentina|corn,2.9263737201690674,5.475951886669789,2.2996645910939204,global,125,114,7.812221360778327,2.3362694741085384,1
2,0.9,hierarchy_scaled,519,Argentina_DUP1_farm51_field668_soybean_2022,Argentina,soybean,Argentina|soybean,1.4079108238220215,2.9544503325039004,1.1690140865096161,Argentina|soybean,47,44,5.025182731192886,2.0707323986889854,1
2,0.9,hierarchy_scaled,527,Argentina_DUP1_farm51_field676_wheat_2021,Argentina,wheat,Argentina|wheat,5.653107166290283,4.462412536771068,1.7870923755664168,global,125,114,6.2779509333778,1.8155383966067316,1
2,0.9,hierarchy_scaled,530,Argentina_DUP1_farm51_field680_corn_2022,Argentina,corn,Argentina|corn,9.317485809326172,11.584331751316755,2.1919643986214465,global,125,114,13.811186716455808,2.2268549651390526,1
2,0.9,hierarchy_scaled,534,Argentina_DUP1_farm51_field685_wheat_2022,Argentina,wheat,Argentina|wheat,1.9370661973953247,3.263979029044719,1.7199236332126173,global,125,114,5.011279525662394,1.7473004966176744,1
2,0.9,hierarchy_scaled,535,Argentina_DUP1_farm52_field686_soybean_2020,Argentina,soybean,Argentina|soybean,2.813114643096924,3.528790953060167,0.9772859291732454,Argentina|soybean,47,44,5.259905795623069,1.7311148425629017,1
2,0.9,hierarchy_scaled,544,Argentina_DUP1_farm52_field697_soybean_2022,Argentina,soybean,Argentina|soybean,4.865903377532959,4.049986405279172,1.1911053528895883,Argentina|soybean,47,44,6.159850155376985,2.109863750097813,1
2,0.9,hierarchy_scaled,552,Argentina_DUP1_farm52_field706_soybean_2022,Argentina,soybean,Argentina|soybean,5.757415771484375,4.114671558928377,1.074600799411432,Argentina|soybean,47,44,6.018165038328833,1.9034934794004568,1
2,0.9,hierarchy_scaled,558,Argentina_DUP1_farm52_field714_soybean_2021,Argentina,soybean,Argentina|soybean,2.7373156547546387,3.309215208526388,1.0801296090950099,Argentina|soybean,47,44,5.22250214163291,1.9132869331065223,1
2,0.9,hierarchy_scaled,561,Argentina_DUP1_farm52_field717_soybean_2021,Argentina,soybean,Argentina|soybean,4.156802654266357,4.274505155076938,0.8168171349623297,Argentina|soybean,47,44,5.721373695575827,1.4468685404988886,1
2,0.9,hierarchy_scaled,571,Argentina_DUP1_farm52_field727_soybean_2021,Argentina,soybean,Argentina|soybean,3.8810455799102783,4.007267335911007,1.0444740842761773,Argentina|soybean,47,44,5.857395876585268,1.850128540674261,1
2,0.9,hierarchy_scaled,576,Argentina_DUP1_farm54_field733_wheat_2020,Argentina,wheat,Argentina|wheat,2.2495839595794678,2.440414117537336,1.504765713009732,global,125,114,3.9691319203876687,1.5287178028503328,1
2,0.9,hierarchy_scaled,578,Argentina_DUP1_farm54_field735_soybean_2021,Argentina,soybean,Argentina|soybean,0.7536706924438477,3.2518037316335504,0.8586862205702467,Argentina|soybean,47,44,4.772837051729458,1.5210333200959079,1
2,0.9,hierarchy_scaled,581,Argentina_DUP1_farm54_field739_soybean_2018,Argentina,soybean,Argentina|soybean,3.4476916790008545,3.569177973217916,0.8772201009627314,Argentina|soybean,47,44,5.123041271194358,1.5538632979764428,1
2,0.9,hierarchy_scaled,583,Argentina_DUP1_farm54_field743_soybean_2020,Argentina,soybean,Argentina|soybean,4.636996269226074,4.1267693101661,0.7719266276428696,Argentina|soybean,47,44,5.494121077537357,1.3673517673712565,1
2,0.9,hierarchy_scaled,587,Argentina_DUP1_farm55_field747_corn_2023,Argentina,corn,Argentina|corn,6.004730701446533,7.234605196284316,2.5554581223679267,global,125,114,9.830739792073759,2.596134595789443,1
2,0.9,hierarchy_scaled,590,Argentina_DUP1_farm56_field750_soybean_2023,Argentina,soybean,Argentina|soybean,1.5359516143798828,2.365954004699319,1.0295498776417122,Argentina|soybean,47,44,4.189646560932205,1.8236925562328863,1
2,0.9,hierarchy_scaled,599,Argentina_DUP1_farm5_field64_soybean_2024,Argentina,soybean,Argentina|soybean,2.95475435256958,3.7676214785146422,0.855451327696521,Argentina|soybean,47,44,5.282924673065261,1.5153031945506183,1
2,0.9,hierarchy_scaled,600,Argentina_DUP1_farm5_field65_corn_2024,Argentina,corn,Argentina|corn,11.944779396057129,10.49376139603505,2.348249860826911,global,125,114,12.879389495313584,2.385628099278534,1
2,0.9,hierarchy_scaled,610,Argentina_DUP1_farm6_field78_soybean_2023,Argentina,soybean,Argentina|soybean,1.835261583328247,2.32417470133434,0.7649907913519677,Argentina|soybean,47,44,3.679240679265321,1.3550659779309808,1
2,0.9,hierarchy_scaled,618,Argentina_DUP1_farm7_field86_soybean_2024,Argentina,soybean,Argentina|soybean,2.7664196491241455,4.329414371086142,0.9610667320825513,Argentina|soybean,47,44,6.031799348642283,1.7023849775561415,1
2,0.9,hierarchy_scaled,629,Argentina_DUP1_farm9_field94_corn_2024,Argentina,corn,Argentina|corn,9.31701374053955,10.189484442505695,2.128492829192375,global,125,114,12.351857530285248,2.1623730877795535,1
2,0.9,hierarchy_scaled,642,Brazil_DUP2_farm2_field15_wheat_2017,Brazil,wheat,Brazil|wheat,3.5504167079925537,3.6417948012286865,0.4370975716413091,global,125,114,4.085849868122941,0.444055066894255,1
2,0.9,hierarchy_scaled,645,Brazil_DUP2_farm2_field18_soybean_2019,Brazil,soybean,Brazil|soybean,3.74405837059021,3.837226618002798,0.5801646745596517,crop|soybean,105,96,4.654413465611204,0.817186847608406,1
2,0.9,hierarchy_scaled,650,Brazil_DUP2_farm2_field25_corn_2019,Brazil,corn,Brazil|corn,7.2953948974609375,6.766685922791192,1.3170031278123242,global,125,114,8.104652431789694,1.3379665089985016,1
2,0.9,hierarchy_scaled,658,Brazil_DUP2_farm2_field36_soybean_2022,Brazil,soybean,Brazil|soybean,4.307104110717773,4.065892971929874,0.5351950528819095,crop|soybean,105,96,4.819738177090178,0.7538452051603042,1
2,0.9,hierarchy_scaled,659,Brazil_DUP2_farm2_field38_soybean_2020,Brazil,soybean,Brazil|soybean,4.140893936157227,4.3268036148254545,0.45368368937175707,crop|soybean,105,96,4.965836565617321,0.639032950791867,1
2,0.9,hierarchy_scaled,661,Brazil_DUP2_farm2_field41_soybean_2019,Brazil,soybean,Brazil|soybean,3.871553659439087,3.9129031506602816,0.5532866897049236,crop|soybean,105,96,4.692231202866894,0.7793280522066127,1
2,0.9,hierarchy_scaled,664,Brazil_DUP2_farm2_field44_wheat_2020,Brazil,wheat,Brazil|wheat,4.408825397491455,4.055453060941245,0.5952184836054727,global,125,114,4.660145927482775,0.6046928665415305,1
2,0.9,hierarchy_scaled,666,Brazil_DUP2_farm2_field46_corn_2023,Brazil,corn,Brazil|corn,8.691034317016602,7.537938749083378,1.3342950447189412,global,125,114,8.893472418864459,1.3555336697810805,1
2,0.9,hierarchy_scaled,670,Brazil_DUP2_farm2_field50_soybean_2024,Brazil,soybean,Brazil|soybean,3.9796488285064697,4.051919325369681,0.4480873112072454,crop|soybean,105,96,4.683069537293049,0.6311502119233673,1
2,0.9,hierarchy_scaled,692,Brazil_DUP2_farm4_field113_soybean_2023,Brazil,soybean,Brazil|soybean,4.134476661682129,4.233704451960485,0.3692580195898969,crop|soybean,105,96,4.753820222904007,0.5201157709435221,1
2,0.9,hierarchy_scaled,707,Brazil_DUP2_farm4_field129_corn_2024,Brazil,corn,Brazil|corn,4.312436580657959,6.552028730663349,1.4868419283092666,global,125,114,8.06253744718937,1.5105087165260216,1
2,0.9,hierarchy_scaled,712,Brazil_DUP2_farm4_field134_corn_2018,Brazil,corn,Brazil|corn,7.684322834014893,7.312306372406288,1.573307450474608,global,125,114,8.910656924989649,1.5983505525833617,1
2,0.9,hierarchy_scaled,724,Brazil_DUP2_farm4_field67_soybean_2020,Brazil,soybean,Brazil|soybean,4.458172798156738,4.137561698328008,0.42960746329345467,crop|soybean,105,96,4.742682251219798,0.6051205528917906,1
2,0.9,hierarchy_scaled,739,Brazil_DUP2_farm4_field83_wheat_2020,Brazil,wheat,Brazil|wheat,3.2220044136047363,3.497986233796794,0.3611763124730965,global,125,114,3.8649115658081876,0.36692533201139355,1
2,0.9,hierarchy_scaled,742,Brazil_DUP2_farm4_field88_soybean_2019,Brazil,soybean,Brazil|soybean,2.7837440967559814,3.5978260810473466,0.42540113114331063,crop|soybean,105,96,4.197021834549414,0.5991957535020672,1
2,0.9,hierarchy_scaled,749,Brazil_DUP2_farm4_field95_soybean_2019,Brazil,soybean,Brazil|soybean,2.6613800525665283,3.7681402945694042,0.5067533447062126,crop|soybean,105,96,4.481924132907716,0.7137838383383118,1
2,0.9,hierarchy_scaled,758,Brazil_DUP2_farm5_field146_corn_2023,Brazil,corn,Brazil|corn,7.280275821685791,6.653688280201773,1.272122785158459,global,125,114,7.946060064240893,1.2923717840391196,1
2,0.9,hierarchy_scaled,764,Brazil_DUP2_farm5_field153_soybean_2018,Brazil,soybean,Brazil|soybean,4.145542144775391,4.195123433729547,0.5681979529829309,crop|soybean,105,96,4.995454640327217,0.8003312065976699,1
2,0.9,hierarchy_scaled,767,Brazil_DUP2_farm5_field156_corn_2023,Brazil,corn,Brazil|corn,5.96615743637085,6.337903986323807,1.2525983435165273,global,125,114,7.610440548659852,1.272536562336045,1
2,0.9,hierarchy_scaled,770,Brazil_DUP2_farm5_field164_wheat_2018,Brazil,wheat,Brazil|wheat,5.133892059326172,4.288169072788235,0.8295829852695358,global,125,114,5.130956935083887,0.842787862295652,0
2,0.9,hierarchy_scaled,773,Brazil_DUP2_farm5_field167_wheat_2019,Brazil,wheat,Brazil|wheat,3.5153419971466064,4.023000235509065,0.6479856853485463,global,125,114,4.681300225082319,0.658299989573254,1
2,0.9,hierarchy_scaled,781,Brazil_DUP2_farm5_field178_wheat_2021,Brazil,wheat,Brazil|wheat,4.578473091125488,4.6255809364466165,0.6878010923090835,global,125,114,5.324330094233947,0.6987491577873297,1
2,0.9,hierarchy_scaled,785,Brazil_DUP2_farm5_field185_soybean_2021,Brazil,soybean,Brazil|soybean,3.7659876346588135,4.151281959198885,0.5106294862668467,crop|soybean,105,96,4.870525509308209,0.7192435501093236,1
2,0.9,hierarchy_scaled,790,Brazil_DUP2_farm5_field191_soybean_2024,Brazil,soybean,Brazil|soybean,3.446136713027954,3.6447210223518596,0.6337659738393835,crop|soybean,105,96,4.537407600824377,0.8926865784725178,1
2,0.9,hierarchy_scaled,794,Brazil_DUP2_farm5_field195_corn_2019,Brazil,corn,Brazil|corn,7.561824798583984,6.635090393041869,1.1709025277893506,global,125,114,7.824630747502657,1.1895403544607877,1
2,0.9,hierarchy_scaled,817,Brazil_DUP2_farm5_field218_soybean_2018,Brazil,soybean,Brazil|soybean,4.720359802246094,4.0885885306325385,0.4921647971085131,crop|soybean,105,96,4.781823773468034,0.6932352428354958,1
2,0.9,hierarchy_scaled,830,Brazil_DUP2_farm5_field234_soybean_2022,Brazil,soybean,Brazil|soybean,3.153770923614502,3.2270215675472125,0.6778903943163749,crop|soybean,105,96,4.181859286296426,0.9548377187492134,1
2,0.9,hierarchy_scaled,834,Brazil_DUP2_farm5_field238_soybean_2021,Brazil,soybean,Brazil|soybean,4.45763635635376,4.350595932787258,0.42361770440472446,crop|soybean,105,96,4.9472796531746726,0.5966837203874141,1
2,0.9,hierarchy_scaled,859,Brazil_DUP2_farm5_field273_corn_2020,Brazil,corn,Brazil|corn,9.866704940795898,6.747827251594212,1.4066677694227585,global,125,114,8.176885638039803,1.4290583864455915,0
2,0.9,hierarchy_scaled,863,Brazil_DUP2_farm5_field277_wheat_2018,Brazil,wheat,Brazil|wheat,4.971075057983398,3.6161149173422187,0.5777742995748403,global,125,114,4.2030859322670695,0.5869710149248512,0
2,0.9,hierarchy_scaled,867,Brazil_DUP2_farm5_field281_soybean_2024,Brazil,soybean,Brazil|soybean,3.672234058380127,3.795564170580278,0.5348421625536528,crop|soybean,105,96,4.548912314565462,0.7533481439851845,1
2,0.9,hierarchy_scaled,878,Brazil_DUP2_farm6_field293_wheat_2021,Brazil,wheat,Brazil|wheat,5.280581951141357,4.743296179242179,0.7628781398633321,global,125,114,5.518317422570362,0.7750212433281827,1
2,0.9,hierarchy_scaled,884,Brazil_DUP2_farm6_field301_wheat_2021,Brazil,wheat,Brazil|wheat,4.109171390533447,4.499608498841034,0.7898060667595957,global,125,114,5.301986294012649,0.8023777951716152,1
2,0.9,hierarchy_scaled,885,Brazil_DUP2_farm6_field302_soybean_2018,Brazil,soybean,Brazil|soybean,4.501225471496582,4.355816417293203,0.33882951047543486,crop|soybean,105,96,4.833072327009317,0.4772559097161143,1
2,0.9,hierarchy_scaled,887,Brazil_DUP2_farm6_field305_soybean_2023,Brazil,soybean,Brazil|soybean,3.9402313232421875,4.475424724118483,0.37516821850725024,crop|soybean,105,96,5.003865263931596,0.5284405398131131,1
2,0.9,hierarchy_scaled,897,Brazil_DUP2_farm6_field317_soybean_2018,Brazil,soybean,Brazil|soybean,4.2405924797058105,4.124418212974586,0.39495942685860114,crop|soybean,105,96,4.680735519285551,0.5563173063109649,1
2,0.9,hierarchy_scaled,899,Brazil_DUP2_farm6_field319_corn_2024,Brazil,corn,Brazil|corn,5.417327880859375,6.404120437127105,1.4679517526656947,global,125,114,7.895438293869686,1.4913178567425813,1
2,0.9,hierarchy_scaled,905,Brazil_DUP2_farm6_field325_wheat_2018,Brazil,wheat,Brazil|wheat,2.8940229415893555,2.925878330481915,0.6463133025530294,global,125,114,3.58247931712695,0.6566009866450349,1
2,0.9,hierarchy_scaled,910,Brazil_DUP2_farm6_field331_wheat_2019,Brazil,wheat,Brazil|wheat,4.073089122772217,3.476993423800844,0.6787681608785509,global,125,114,4.166565868582026,0.689572444781182,1
2,0.9,hierarchy_scaled,911,Brazil_DUP2_farm6_field332_soybean_2020,Brazil,soybean,Brazil|soybean,4.528463840484619,4.186660102125866,0.3972831953991751,crop|soybean,105,96,4.746250536173683,0.5595904340478175,1
2,0.9,hierarchy_scaled,913,Brazil_DUP2_farm6_field334_soybean_2020,Brazil,soybean,Brazil|soybean,3.682724714279175,3.952999747014801,0.4510840855621042,crop|soybean,105,96,4.588371044253126,0.6353712972383248,1
2,0.9,hierarchy_scaled,915,Brazil_DUP2_farm6_field336_soybean_2018,Brazil,soybean,Brazil|soybean,4.660524845123291,4.318858097355626,0.5092099202161904,crop|soybean,105,96,5.036102127747918,0.7172440303922911,1
2,0.9,hierarchy_scaled,922,Brazil_DUP2_farm6_field343_soybean_2017,Brazil,soybean,Brazil|soybean,5.014899730682373,4.2660676478399395,0.5404757571193217,crop|soybean,105,96,5.027350951592163,0.7612833037522231,1
2,0.9,hierarchy_scaled,925,Brazil_DUP2_farm6_field347_corn_2019,Brazil,corn,Brazil|corn,6.527939319610596,7.277076364174607,1.7051380055818353,global,125,114,9.009355883114445,1.7322795189398383,1
2,0.9,hierarchy_scaled,930,Brazil_DUP2_farm6_field354_soybean_2022,Brazil,soybean,Brazil|soybean,4.1620683670043945,4.415670389900205,0.338224179048702,crop|soybean,105,96,4.892073664317995,0.47640327441779046,1
2,0.9,hierarchy_scaled,933,Brazil_DUP2_farm6_field358_corn_2024,Brazil,corn,Brazil|corn,7.944735050201416,6.710430176632228,1.5504217315548274,global,125,114,8.285530727144689,1.5751005505124605,1
2,0.9,hierarchy_scaled,935,Brazil_DUP2_farm6_field361_soybean_2021,Brazil,soybean,Brazil|soybean,4.1926679611206055,4.268477009950638,0.4144153826899561,crop|soybean,105,96,4.852198865194371,0.5837218552437328,1
2,0.9,hierarchy_scaled,943,Brazil_DUP2_farm6_field371_soybean_2023,Brazil,soybean,Brazil|soybean,3.2868411540985107,3.991779514229964,0.602722389597275,crop|soybean,105,96,4.840739871755766,0.8489603575258022,1
2,0.9,hierarchy_scaled,944,Brazil_DUP2_farm6_field372_corn_2020,Brazil,corn,Brazil|corn,10.143900871276855,8.01655577338853,1.9792235116133743,global,125,114,10.027283551051383,2.0107277776628534,0
2,0.9,hierarchy_scaled,945,Brazil_DUP2_farm6_field373_corn_2019,Brazil,corn,Brazil|corn,7.1012959480285645,6.1412283299374,1.3692735348933602,global,125,114,7.532297259582628,1.3910689296452279,1
2,0.9,hierarchy_scaled,949,Brazil_DUP2_farm6_field377_soybean_2021,Brazil,soybean,Brazil|soybean,4.079043388366699,4.123354549451531,0.41970999000685993,crop|soybean,105,96,4.714534086371435,0.5911795369199035,1
2,0.9,hierarchy_scaled,954,Brazil_DUP2_farm6_field382_wheat_2019,Brazil,wheat,Brazil|wheat,3.7733302116394043,3.7924081280685185,0.4711810322624082,global,125,114,4.271089178651628,0.4786810505831095,1
2,0.9,hierarchy_scaled,957,Brazil_DUP2_farm6_field385_soybean_2023,Brazil,soybean,Brazil|soybean,4.831797122955322,4.156578668377803,0.5262466848548568,crop|soybean,105,96,4.897819713064502,0.7412410446866985,1
2,0.9,hierarchy_scaled,962,Brazil_DUP2_farm6_field390_wheat_2022,Brazil,wheat,Brazil|wheat,3.507200241088867,3.670225807182997,0.4771545845513635,global,125,114,4.154975494000593,0.4847496868175957,1
2,0.9,hierarchy_scaled,973,Brazil_DUP2_farm6_field402_corn_2020,Brazil,corn,Brazil|corn,5.578191757202148,7.827229407705708,2.3085326983487504,global,125,114,10.17250814705789,2.345278739352182,1
